timestamp,username,location,tweet_text
2026-08-07 16:41:24,@user9841,Central Park,Roof collapsed at the construction site in Central Park. Multiple workers trapped and injured.
2026-08-07 16:41:47,@user5207,Industrial District,"Heart attack suspected at the gym in Industrial District. CPR in progress, where is the ambulance?!"
2026-08-07 16:42:39,@user6854,North Hills,"Heart attack suspected at the gym in North Hills. CPR in progress, where is the ambulance?!"
2026-08-07 16:43:35,@user8607,Southside,Anyone know why the power is out in Southside?
2026-08-07 16:43:59,@user3696,Suburbs,"Car on fire on Suburbs, traffic is completely stopped. Send firetrucks!"
2026-08-07 16:44:39,@user3461,Southside,Roof collapsed at the construction site in Southside. Multiple workers trapped and injured.
2026-08-07 16:45:00,@user3358,Main Street,"Explosion heard near Main Street, now there's a massive fire! People are running."
2026-08-07 16:45:32,@user9763,Central Park,"Explosion heard near Central Park, now there's a massive fire! People are running."
2026-08-07 16:45:48,@user5920,Downtown,"Heart attack suspected at the gym in Downtown. CPR in progress, where is the ambulance?!"
2026-08-07 16:46:07,@user7884,Downtown,"Lost dog found near Downtown, please share!"
2026-08-07 16:46:41,@user9099,Suburbs,"Lost dog found near Suburbs, please share!"
2026-08-07 16:47:12,@user5866,Central Park,"Lost dog found near Central Park, please share!"
2026-08-07 16:48:09,@user5544,North Hills,Is something burning in North Hills? Thick black smoke in the sky.
2026-08-07 16:48:13,@user8228,Main Street,Building collapse in Main Street due to the fire. Paramedics and Firefighters needed immediately.
2026-08-07 16:48:19,@user2648,Main Street,Huge flames seen at the Main Street warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-07 16:49:14,@user9175,Downtown,"Explosion heard near Downtown, now there's a massive fire! People are running."
2026-08-07 16:49:42,@user3219,Westside,Pedestrian struck by a speeding car in Westside. Needs immediate medical attention!
2026-08-07 16:50:35,@user5716,Downtown,Brush fire spreading fast near Downtown due to the high winds. @FireDept
2026-08-07 16:50:48,@user9540,Westside,Small electrical fire started at the bakery in Westside. Needs putting out.
2026-08-07 16:51:06,@user7843,Route 66,Terrible multi-car crash at Route 66. At least 3 people look badly injured. Send ambulances! #accident
2026-08-07 16:51:19,@user3120,Old Town,Smell smoke coming from the apartment complex on Old Town. Fire alarms are going off!
2026-08-07 16:52:02,@user3394,Westside,Huge flames seen at the Westside warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-07 16:53:00,@user8890,Industrial District,"Explosion heard near Industrial District, now there's a massive fire! People are running."
2026-08-07 16:53:08,@user5035,Industrial District,Just got the best coffee in Industrial District. What a beautiful day!
2026-08-07 16:54:03,@user4550,Southside,"Car on fire on Southside, traffic is completely stopped. Send firetrucks!"
2026-08-07 16:54:30,@user6631,North Hills,"Lost dog found near North Hills, please share!"
2026-08-07 16:55:25,@user5737,Main Street,Building collapse in Main Street due to the fire. Paramedics and Firefighters needed immediately.
2026-08-07 16:56:20,@user4739,Old Town,Terrible multi-car crash at Old Town. At least 3 people look badly injured. Send ambulances! #accident
2026-08-07 16:57:06,@user8581,Westside,"Explosion heard near Westside, now there's a massive fire! People are running."
2026-08-07 16:57:34,@user1100,Downtown,Roof collapsed at the construction site in Downtown. Multiple workers trapped and injured.
2026-08-07 16:58:07,@user2368,Old Town,Just got the best coffee in Old Town. What a beautiful day!
2026-08-07 16:59:03,@user9892,Central Park,Smell smoke coming from the apartment complex on Central Park. Fire alarms are going off!
2026-08-07 16:59:29,@user9659,Westside,Is something burning in Westside? Thick black smoke in the sky.
2026-08-07 17:00:11,@user2361,Main Street,"Explosion heard near Main Street, now there's a massive fire! People are running."
2026-08-07 17:00:23,@user8576,Downtown,Cyclist hit by a truck at the intersection of Downtown. Looks really bad. @Medical
2026-08-07 17:00:42,@user8463,North Hills,Traffic is terrible around North Hills today. Ugh.
2026-08-07 17:01:20,@user3255,Suburbs,Anyone know why the power is out in Suburbs?
2026-08-07 17:01:43,@user4451,Downtown,"Heart attack suspected at the gym in Downtown. CPR in progress, where is the ambulance?!"
2026-08-07 17:01:50,@user2241,Main Street,"Lost dog found near Main Street, please share!"
2026-08-07 17:02:09,@user6004,Route 66,"Car on fire on Route 66, traffic is completely stopped. Send firetrucks!"
2026-08-07 17:02:41,@user1549,Central Park,Is something burning in Central Park? Thick black smoke in the sky.
2026-08-07 17:03:16,@user5629,Main Street,Massive food poisoning outbreak at the festival in Main Street. Dozens of people need hospitalization.
2026-08-07 17:03:27,@user4669,Route 66,Huge flames seen at the Route 66 warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-07 17:03:39,@user6139,Downtown,Small electrical fire started at the bakery in Downtown. Needs putting out.
2026-08-07 17:03:41,@user9863,Central Park,Traffic is terrible around Central Park today. Ugh.
2026-08-07 17:03:44,@user9912,North Hills,Pedestrian struck by a speeding car in North Hills. Needs immediate medical attention!
2026-08-07 17:04:00,@user4581,Industrial District,Anyone know why the power is out in Industrial District?
2026-08-07 17:04:14,@user3283,Westside,"Car on fire on Westside, traffic is completely stopped. Send firetrucks!"
2026-08-07 17:04:41,@user7410,Route 66,"Lost dog found near Route 66, please share!"
2026-08-07 17:05:08,@user1044,Southside,"Explosion heard near Southside, now there's a massive fire! People are running."
2026-08-07 17:05:29,@user1973,Main Street,Smell smoke coming from the apartment complex on Main Street. Fire alarms are going off!
2026-08-07 17:06:28,@user9207,Old Town,"Lost dog found near Old Town, please share!"
2026-08-07 17:06:51,@user2272,Route 66,Is something burning in Route 66? Thick black smoke in the sky.
2026-08-07 17:07:25,@user4473,Westside,Traffic is terrible around Westside today. Ugh.
2026-08-07 17:07:36,@user3104,Southside,Smell smoke coming from the apartment complex on Southside. Fire alarms are going off!
2026-08-07 17:08:16,@user7771,Downtown,Massive food poisoning outbreak at the festival in Downtown. Dozens of people need hospitalization.
2026-08-07 17:09:09,@user6998,Industrial District,"Car on fire on Industrial District, traffic is completely stopped. Send firetrucks!"
2026-08-07 17:09:45,@user2851,North Hills,Smell smoke coming from the apartment complex on North Hills. Fire alarms are going off!
2026-08-07 17:10:33,@user3479,Main Street,"Heart attack suspected at the gym in Main Street. CPR in progress, where is the ambulance?!"
2026-08-07 17:11:21,@user4191,Westside,Pedestrian struck by a speeding car in Westside. Needs immediate medical attention!
2026-08-07 17:11:34,@user4606,North Hills,Roof collapsed at the construction site in North Hills. Multiple workers trapped and injured.
2026-08-07 17:11:45,@user1651,Westside,"Heart attack suspected at the gym in Westside. CPR in progress, where is the ambulance?!"
2026-08-07 17:12:28,@user9733,Industrial District,"Explosion heard near Industrial District, now there's a massive fire! People are running."
2026-08-07 17:13:08,@user8980,North Hills,Small electrical fire started at the bakery in North Hills. Needs putting out.
2026-08-07 17:13:49,@user9528,Main Street,Is something burning in Main Street? Thick black smoke in the sky.
2026-08-07 17:14:20,@user9162,Old Town,Roof collapsed at the construction site in Old Town. Multiple workers trapped and injured.
2026-08-07 17:14:46,@user7931,Central Park,Smell smoke coming from the apartment complex on Central Park. Fire alarms are going off!
2026-08-07 17:15:44,@user3090,Suburbs,Massive food poisoning outbreak at the festival in Suburbs. Dozens of people need hospitalization.
2026-08-07 17:15:52,@user5813,Industrial District,Traffic is terrible around Industrial District today. Ugh.
2026-08-07 17:15:53,@user4014,Westside,Huge flames seen at the Westside warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-07 17:16:15,@user7765,North Hills,Small electrical fire started at the bakery in North Hills. Needs putting out.
2026-08-07 17:16:16,@user6175,Route 66,Building collapse in Route 66 due to the fire. Paramedics and Firefighters needed immediately.
2026-08-07 17:16:53,@user9532,Southside,Pedestrian struck by a speeding car in Southside. Needs immediate medical attention!
2026-08-07 17:17:22,@user4669,Central Park,Traffic is terrible around Central Park today. Ugh.
2026-08-07 17:18:07,@user5134,Main Street,Major explosion at Main Street factory! Massive fire and many people injured. We need fire and medical now!
2026-08-07 17:18:50,@user6576,Industrial District,Building collapse in Industrial District due to the fire. Paramedics and Firefighters needed immediately.
2026-08-07 17:19:49,@user8822,North Hills,"Car on fire on North Hills, traffic is completely stopped. Send firetrucks!"
2026-08-07 17:19:53,@user4305,North Hills,"Explosion heard near North Hills, now there's a massive fire! People are running."
2026-08-07 17:20:24,@user6403,Westside,Terrible multi-car crash at Westside. At least 3 people look badly injured. Send ambulances! #accident
2026-08-07 17:20:28,@user1303,Industrial District,Massive food poisoning outbreak at the festival in Industrial District. Dozens of people need hospitalization.
2026-08-07 17:20:42,@user8610,North Hills,Traffic is terrible around North Hills today. Ugh.
2026-08-07 17:21:13,@user1485,Central Park,Brush fire spreading fast near Central Park due to the high winds. @FireDept
2026-08-07 17:22:00,@user8005,North Hills,Terrible multi-car crash at North Hills. At least 3 people look badly injured. Send ambulances! #accident
2026-08-07 17:22:22,@user5609,North Hills,Terrible multi-car crash at North Hills. At least 3 people look badly injured. Send ambulances! #accident
2026-08-07 17:22:57,@user3001,Route 66,"Explosion heard near Route 66, now there's a massive fire! People are running."
2026-08-07 17:23:12,@user8380,Old Town,Anyone know why the power is out in Old Town?
2026-08-07 17:23:43,@user5052,Central Park,Building collapse in Central Park due to the fire. Paramedics and Firefighters needed immediately.
2026-08-07 17:23:59,@user8301,Industrial District,Roof collapsed at the construction site in Industrial District. Multiple workers trapped and injured.
2026-08-07 17:24:54,@user2072,Industrial District,Building collapse in Industrial District due to the fire. Paramedics and Firefighters needed immediately.
2026-08-07 17:25:48,@user6479,North Hills,Massive food poisoning outbreak at the festival in North Hills. Dozens of people need hospitalization.
2026-08-07 17:25:53,@user1427,North Hills,Major explosion at North Hills factory! Massive fire and many people injured. We need fire and medical now!
2026-08-07 17:26:03,@user9847,Westside,Traffic is terrible around Westside today. Ugh.
2026-08-07 17:26:18,@user2723,Old Town,Major explosion at Old Town factory! Massive fire and many people injured. We need fire and medical now!
2026-08-07 17:27:09,@user4465,Southside,Is something burning in Southside? Thick black smoke in the sky.
2026-08-07 17:28:07,@user5270,Industrial District,Huge flames seen at the Industrial District warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-07 17:28:13,@user4770,Old Town,Major explosion at Old Town factory! Massive fire and many people injured. We need fire and medical now!
2026-08-07 17:28:58,@user2380,Route 66,Massive food poisoning outbreak at the festival in Route 66. Dozens of people need hospitalization.
2026-08-07 17:29:04,@user8167,Main Street,Anyone know why the power is out in Main Street?
2026-08-07 17:29:42,@user9272,Suburbs,Major explosion at Suburbs factory! Massive fire and many people injured. We need fire and medical now!
2026-08-07 17:29:57,@user4625,Route 66,Is something burning in Route 66? Thick black smoke in the sky.
2026-08-07 17:30:22,@user8399,Downtown,Huge flames seen at the Downtown warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-07 17:30:44,@user1123,North Hills,Small electrical fire started at the bakery in North Hills. Needs putting out.
2026-08-07 17:31:29,@user7311,Central Park,"Car on fire on Central Park, traffic is completely stopped. Send firetrucks!"
2026-08-07 17:31:56,@user6821,Westside,Building collapse in Westside due to the fire. Paramedics and Firefighters needed immediately.
